  119    16    14  2.6e-12 7.2e-12 1.8e-11 2.7e-11 3.5e-11 4.7e-11 9.4e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  120    16    15  8.1e-13 2.0e-12 4.2e-12 5.8e-12 7.6e-12 1.0e-11 2.2e-11 2.4e-11 2.4e-11 2.5e-11 2.6e-11 2.7e-11 2.7e-11 2.8e-11
  121    17     1  1.2e-15 1.6e-15 3.4e-15 5.2e-15 1.2e-14 2.9e-14 1.4e-13 2.5e-13 3.3e-13 4.2e-13 6.0e-13 7.7e-13 9.2e-13 1.0e-12
  122    17     2  3.7e-15 5.0e-15 1.1e-14 1.7e-14 3.7e-14 9.1e-14 4.3e-13 7.6e-13 9.9e-13 1.2e-12 1.4e-12 1.5e-12 1.6e-12 1.7e-12
  123    17     3  6.8e-15 9.4e-15 2.0e-14 3.1e-14 6.8e-14 1.6e-13 8.6e-13 1.4e-12 1.8e-12 2.3e-12 3.2e-12 4.1e-12 4.8e-12 5.4e-12
  124    17     4  1.1e-14 1.5e-14 3.4e-14 5.2e-14 1.1e-13 2.5e-13 1.2e-12 1.9e-12 2.4e-12 2.8e-12 3.3e-12 3.6e-12 3.9e-12 4.1e-12
  125    17     5  1.7e-14 2.4e-14 5.3e-14 8.1e-14 1.7e-13 3.8e-13 2.2e-12 3.2e-12 4.1e-12 5.0e-12 6.8e-12 8.3e-12 9.5e-12 1.1e-11
  126    17     6  2.5e-14 3.7e-14 8.1e-14 1.3e-13 2.5e-13 5.4e-13 2.5e-12 3.5e-12 4.1e-12 4.6e-12 5.3e-12 5.8e-12 6.2e-12 6.4e-12
  127    17     7  3.6e-14 5.6e-14 1.2e-13 1.9e-13 3.7e-13 7.7e-13 4.9e-12 6.4e-12 8.0e-12 9.4e-12 1.2e-11 1.4e-11 1.6e-11 1.7e-11
  128    17     8  5.1e-14 8.3e-14 1.8e-13 2.9e-13 5.4e-13 1.1e-12 4.8e-12 5.8e-12 6.5e-12 7.0e-12 7.8e-12 8.3e-12 8.8e-12 9.1e-12
  129    17     9  7.1e-14 1.2e-13 2.8e-13 4.4e-13 7.8e-13 1.5e-12 1.0e-11 1.3e-11 1.5e-11 1.7e-11 2.1e-11 2.3e-11 2.5e-11 2.7e-11
  130    17    10  1.4e-13 2.3e-13 5.2e-13 7.1e-13 1.3e-12 2.5e-12 8.3e-12 9.2e-12 9.7e-12 1.0e-11 1.1e-11 1.1e-11 1.2e-11 1.2e-11
  131    17    11  4.2e-13 7.7e-13 1.6e-12 2.6e-12 3.6e-12 5.7e-12 2.1e-11 2.6e-11 2.9e-11 3.2e-11 3.6e-11 3.9e-11 4.2e-11 4.4e-11
  132    17    12  1.5e-13 3.4e-13 7.9e-13 1.3e-12 2.1e-12 3.4e-12 1.3e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11
  133    17    13  8.1e-13 1.8e-12 4.3e-12 6.7e-12 9.2e-12 1.4e-11 4.4e-11 5.2e-11 5.5e-11 5.8e-11 6.2e-11 6.6e-11 6.8e-11 7.1e-11
  134    17    14  2.1e-13 5.5e-13 1.4e-12 2.3e-12 3.4e-12 5.2e-12 1.9e-11 1.9e-11 1.9e-11 1.9e-11 2.0e-11 2.0e-11 2.1e-11 2.1e-11
  135    17    15  2.1e-12 6.0e-12 1.5e-11 2.4e-11 3.2e-11 4.4e-11 9.1e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  136    17    16  6.6e-13 1.7e-12 3.6e-12 5.2e-12 6.9e-12 9.5e-12 2.3e-11 2.5e-11 2.5e-11 2.5e-11 2.6e-11 2.7e-11 2.8e-11 2.8e-11
  137    18     1  6.4e-16 8.7e-16 2.0e-15 3.1e-15 7.5e-15 2.0e-14 1.1e-13 2.1e-13 2.8e-13 3.3e-13 4.1e-13 4.6e-13 4.9e-13 5.2e-13
  138    18     2  2.0e-15 2.8e-15 6.4e-15 1.0e-14 2.4e-14 6.1e-14 3.5e-13 6.2e-13 8.4e-13 1.1e-12 1.5e-12 1.9e-12 2.3e-12 2.7e-12
  139    18     3  3.8e-15 5.3e-15 1.2e-14 1.9e-14 4.3e-14 1.1e-13 6.4e-13 1.1e-12 1.5e-12 1.7e-12 2.1e-12 2.3e-12 2.5e-12 2.6e-12
  140    18     4  6.2e-15 8.8e-15 2.0e-14 3.1e-14 7.0e-14 1.7e-13 1.1e-12 1.7e-12 2.3e-12 2.8e-12 3.9e-12 4.9e-12 5.8e-12 6.7e-12
  141    18     5  9.6e-15 1.4e-14 3.1e-14 4.9e-14 1.1e-13 2.6e-13 1.5e-12 2.3e-12 2.8e-12 3.2e-12 3.8e-12 4.2e-12 4.5e-12 4.8e-12
  142    18     6  1.4e-14 2.1e-14 4.8e-14 7.6e-14 1.6e-13 3.7e-13 2.6e-12 3.6e-12 4.6e-12 5.5e-12 7.4e-12 9.0e-12 1.0e-11 1.2e-11
  143    18     7  2.1e-14 3.2e-14 7.3e-14 1.2e-13 2.3e-13 5.2e-13 2.9e-12 3.9e-12 4.5e-12 5.0e-12 5.8e-12 6.3e-12 6.7e-12 7.0e-12
  144    18     8  3.0e-14 4.8e-14 1.1e-13 1.8e-13 3.4e-13 7.4e-13 5.4e-12 6.9e-12 8.5e-12 1.0e-11 1.3e-11 1.5e-11 1.7e-11 1.8e-11
  145    18     9  4.2e-14 7.2e-14 1.6e-13 2.6e-13 5.0e-13 1.0e-12 5.2e-12 6.3e-12 6.9e-12 7.4e-12 8.2e-12 8.8e-12 9.2e-12 9.6e-12
  146    18    10  5.9e-14 1.0e-13 2.5e-13 4.0e-13 7.2e-13 1.4e-12 1.1e-11 1.3e-11 1.6e-11 1.8e-11 2.1e-11 2.4e-11 2.6e-11 2.8e-11
  147    18    11  1.1e-13 1.9e-13 4.5e-13 6.5e-13 1.2e-12 2.3e-12 8.9e-12 9.7e-12 1.0e-11 1.1e-11 1.1e-11 1.2e-11 1.2e-11 1.3e-11
  148    18    12  3.5e-13 6.5e-13 1.4e-12 2.3e-12 3.3e-12 5.3e-12 2.2e-11 2.7e-11 3.0e-11 3.3e-11 3.7e-11 4.0e-11 4.2e-11 4.4e-11
  149    18    13  1.2e-13 2.9e-13 6.9e-13 1.2e-12 1.9e-12 3.2e-12 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.6e-11
  150    18    14  6.6e-13 1.5e-12 3.8e-12 6.0e-12 8.4e-12 1.3e-11 4.3e-11 5.2e-11 5.6e-11 5.8e-11 6.3e-11 6.6e-11 6.9e-11 7.1e-11
  151    18    15  1.7e-13 4.6e-13 1.2e-12 2.0e-12 3.1e-12 4.8e-12 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.1e-11 2.1e-11 2.2e-11
  152    18    16  1.7e-12 5.0e-12 1.3e-11 2.1e-11 2.9e-11 4.1e-11 8.8e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  153    18    17  5.3e-13 1.4e-12 3.1e-12 4.6e-12 6.2e-12 8.8e-12 2.4e-11 2.5e-11 2.6e-11 2.6e-11 2.7e-11 2.8e-11 2.8e-11 2.9e-11
  154    19     1  3.5e-16 4.9e-16 1.2e-15 1.9e-15 4.8e-15 1.3e-14 8.9e-14 1.6e-13 2.2e-13 2.8e-13 4.0e-13 5.2e-13 6.4e-13 7.5e-13
  155    19     2  1.1e-15 1.6e-15 3.8e-15 6.1e-15 1.5e-14 4.2e-14 2.8e-13 5.3e-13 7.3e-13 8.8e-13 1.1e-12 1.2e-12 1.3e-12 1.4e-12
  156    19     3  2.1e-15 3.0e-15 7.1e-15 1.1e-14 2.8e-14 7.5e-14 5.3e-13 9.0e-13 1.2e-12 1.5e-12 2.1e-12 2.8e-12 3.3e-12 3.9e-12
  157    19     4  3.5e-15 5.0e-15 1.2e-14 1.9e-14 4.4e-14 1.2e-13 8.5e-13 1.4e-12 1.8e-12 2.1e-12 2.6e-12 2.9e-12 3.2e-12 3.4e-12
  158    19     5  5.5e-15 7.9e-15 1.8e-14 3.0e-14 6.8e-14 1.7e-13 1.4e-12 2.0e-12 2.6e-12 3.2e-12 4.4e-12 5.6e-12 6.6e-12 7.6e-12
  159    19     6  8.3e-15 1.2e-14 2.8e-14 4.6e-14 1.0e-13 2.5e-13 1.8e-12 2.6e-12 3.2e-12 3.6e-12 4.3e-12 4.7e-12 5.1e-12 5.4e-12
  160    19     7  1.2e-14 1.9e-14 4.3e-14 7.0e-14 1.5e-13 3.5e-13 3.1e-12 4.1e-12 5.0e-12 6.0e-12 7.9e-12 9.6e-12 1.1e-11 1.2e-11
  161    19     8  1.8e-14 2.8e-14 6.6e-14 1.1e-13 2.2e-13 5.0e-13 3.4e-12 4.3e-12 4.9e-12 5.4e-12 6.2e-12 6.7e-12 7.1e-12 7.5e-12
  162    19     9  2.5e-14 4.2e-14 9.8e-14 1.6e-13 3.2e-13 7.0e-13 6.0e-12 7.6e-12 9.1e-12 1.1e-11 1.3e-11 1.5e-11 1.7e-11 1.9e-11
  163    19    10  3.6e-14 6.1e-14 1.5e-13 2.4e-13 4.6e-13 9.7e-13 5.9e-12 6.8e-12 7.4e-12 7.9e-12 8.6e-12 9.2e-12 9.6e-12 1.0e-11
  164    19    11  4.9e-14 9.0e-14 2.2e-13 3.6e-13 6.6e-13 1.3e-12 1.1e-11 1.4e-11 1.7e-11 1.9e-11 2.2e-11 2.5e-11 2.7e-11 2.8e-11
  165    19    12  9.5e-14 1.7e-13 4.0e-13 5.8e-13 1.1e-12 2.2e-12 9.8e-12 1.0e-11 1.1e-11 1.1e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11
  166    19    13  2.9e-13 5.6e-13 1.3e-12 2.1e-12 3.0e-12 5.0e-12 2.2e-11 2.7e-11 3.1e-11 3.3e-11 3.7e-11 4.0e-11 4.3e-11 4.5e-11
  167    19    14  1.0e-13 2.4e-13 6.1e-13 1.1e-12 1.7e-12 2.9e-12 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.6e-11 1.7e-11
  168    19    15  5.5e-13 1.3e-12 3.3e-12 5.4e-12 7.6e-12 1.2e-11 4.3e-11 5.1e-11 5.6e-11 5.9e-11 6.3e-11 6.7e-11 6.9e-11 7.2e-11
  169    19    16  1.4e-13 3.9e-13 1.1e-12 1.8e-12 2.8e-12 4.5e-12 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.2e-11 2.2e-11
  170    19    17  1.4e-12 4.2e-12 1.2e-11 1.9e-11 2.6e-11 3.8e-11 8.7e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  171    19    18  4.4e-13 1.2e-12 2.7e-12 4.1e-12 5.6e-12 8.2e-12 2.5e-11 2.6e-11 2.6e-11 2.7e-11 2.7e-11 2.8e-11 2.9e-11 2.9e-11
  172    20     1  1.9e-16 2.7e-16 6.9e-16 1.1e-15 3.0e-15 9.0e-15 7.5e-14 1.5e-13 2.1e-13 2.5e-13 3.2e-13 3.7e-13 4.0e-13 4.3e-13
  173    20     2  6.2e-16 8.8e-16 2.2e-15 3.7e-15 9.6e-15 2.8e-14 2.3e-13 4.1e-13 5.7e-13 7.1e-13 1.0e-12 1.3e-12 1.6e-12 1.9e-12
  174    20     3  1.2e-15 1.7e-15 4.2e-15 6.9e-15 1.8e-14 5.1e-14 4.5e-13 7.9e-13 1.1e-12 1.3e-12 1.6e-12 1.8e-12 2.0e-12 2.2e-12
  175    20     4  2.0e-15 2.8e-15 6.9e-15 1.1e-14 2.8e-14 7.9e-14 7.1e-13 1.1e-12 1.5e-12 1.9e-12 2.6e-12 3.3e-12 4.1e-12 4.8e-12
  176    20     5  3.1e-15 4.5e-15 1.1e-14 1.8e-14 4.3e-14 1.2e-13 1.1e-12 1.7e-12 2.2e-12 2.5e-12 3.0e-12 3.4e-12 3.7e-12 3.9e-12
  177    20     6  4.7e-15 7.0e-15 1.7e-14 2.8e-14 6.5e-14 1.7e-13 1.7e-12 2.4e-12 3.0e-12 3.6e-12 4.9e-12 6.1e-12 7.2e-12 8.2e-12
  178    20     7  7.1e-15 1.1e-14 2.6e-14 4.3e-14 9.5e-14 2.4e-13 2.2e-12 3.0e-12 3.5e-12 4.0e-12 4.7e-12 5.2e-12 5.5e-12 5.8e-12
  179    20     8  1.0e-14 1.6e-14 3.9e-14 6.5e-14 1.4e-13 3.4e-13 3.6e-12 4.5e-12 5.4e-12 6.4e-12 8.4e-12 1.0e-11 1.2e-11 1.3e-11
  180    20     9  1.5e-14 2.4e-14 5.9e-14 9.7e-14 2.0e-13 4.7e-13 4.1e-12 4.8e-12 5.4e-12 5.8e-12 6.6e-12 7.1e-12 7.6e-12 7.9e-12
  181    20    10  2.2e-14 3.6e-14 8.8e-14 1.5e-13 2.9e-13 6.6e-13 6.7e-12 8.1e-12 9.6e-12 1.1e-11 1.4e-11 1.6e-11 1.8e-11 1.9e-11
  182    20    11  3.0e-14 5.3e-14 1.3e-13 2.2e-13 4.2e-13 9.1e-13 7.0e-12 7.6e-12 8.0e-12 8.4e-12 9.1e-12 9.6e-12 1.0e-11 1.0e-11
  183    20    12  4.1e-14 7.7e-14 1.9e-13 3.2e-13 6.1e-13 1.3e-12 1.2e-11 1.5e-11 1.7e-11 1.9e-11 2.3e-11 2.5e-11 2.7e-11 2.9e-11
  184    20    13  8.0e-14 1.4e-13 3.5e-13 5.2e-13 1.0e-12 2.0e-12 1.1e-11 1.1e-11 1.2e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.3e-11
  185    20    14  2.4e-13 4.8e-13 1.1e-12 1.9e-12 2.8e-12 4.6e-12 2.2e-11 2.7e-11 3.1e-11 3.4e-11 3.8e-11 4.1e-11 4.3e-11 4.5e-11
  186    20    15  8.5e-14 2.1e-13 5.3e-13 9.6e-13 1.6e-12 2.7e-12 1.7e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.7e-11 1.7e-11 1.7e-11
  187    20    16  4.6e-13 1.1e-12 2.9e-12 4.8e-12 6.9e-12 1.1e-11 4.1e-11 5.0e-11 5.5e-11 5.8e-11 6.3e-11 6.7e-11 7.0e-11 7.2e-11
  188    20    17  1.2e-13 3.3e-13 9.4e-13 1.6e-12 2.5e-12 4.2e-12 2.3e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11
  189    20    18  1.2e-12 3.6e-12 1.0e-11 1.7e-11 2.4e-11 3.5e-11 8.5e-11 9.8e-11 1.0e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  190    20    19  3.6e-13 9.9e-13 2.4e-12 3.7e-12 5.1e-12 7.5e-12 2.6e-11 2.7e-11 2.7e-11 2.8e-11 2.8e-11 2.9e-11 2.9e-11 3.0e-11
  191    21     1  1.1e-16 1.5e-16 4.1e-16 6.9e-16 1.9e-15 6.1e-15 6.0e-14 1.1e-13 1.5e-13 1.9e-13 2.7e-13 3.6e-13 4.5e-13 5.3e-13
  192    21     2  3.4e-16 4.9e-16 1.3e-15 2.2e-15 6.1e-15 1.9e-14 1.9e-13 3.8e-13 5.3e-13 6.6e-13 8.5e-13 9.8e-13 1.1e-12 1.2e-12
  193    21     3  6.5e-16 9.4e-16 2.5e-15 4.2e-15 1.1e-14 3.4e-14 3.5e-13 6.1e-13 8.3e-13 1.0e-12 1.5e-12 1.9e-12 2.3e-12 2.8e-12
  194    21     4  1.1e-15 1.6e-15 4.1e-15 6.9e-15 1.8e-14 5.4e-14 5.9e-13 1.0e-12 1.4e-12 1.6e-12 2.1e-12 2.4e-12 2.6e-12 2.8e-12
  195    21     5  1.8e-15 2.6e-15 6.5e-15 1.1e-14 2.8e-14 7.9e-14 8.8e-13 1.4e-12 1.8e-12 2.2e-12 3.0e-12 3.8e-12 4.6e-12 5.3e-12
  196    21     6  2.7e-15 4.0e-15 1.0e-14 1.7e-14 4.1e-14 1.1e-13 1.3e-12 1.9e-12 2.4e-12 2.8e-12 3.4e-12 3.8e-12 4.2e-12 4.4e-12
  197    21     7  4.1e-15 6.2e-15 1.5e-14 2.6e-14 6.1e-14 1.6e-13 2.0e-12 2.6e-12 3.3e-12 3.9e-12 5.3e-12 6.5e-12 7.7e-12 8.7e-12
  198    21     8  6.1e-15 9.5e-15 2.3e-14 3.9e-14 8.9e-14 2.3e-13 2.6e-12 3.3e-12 3.8e-12 4.3e-12 5.0e-12 5.5e-12 5.9e-12 6.3e-12
  199    21     9  9.0e-15 1.4e-14 3.5e-14 5.9e-14 1.3e-13 3.2e-13 3.9e-12 4.7e-12 5.7e-12 6.8e-12 8.8e-12 1.0e-11 1.2e-11 1.3e-11
  200    21    10  1.3e-14 2.1e-14 5.2e-14 8.9e-14 1.9e-13 4.4e-13 4.6e-12 5.3e-12 5.8e-12 6.2e-12 7.0e-12 7.5e-12 8.0e-12 8.3e-12
  201    21    11  1.8e-14 3.1e-14 7.8e-14 1.3e-13 2.7e-13 6.2e-13 6.9e-12 8.2e-12 9.8e-12 1.1e-11 1.4e-11 1.6e-11 1.8e-11 2.0e-11
  202    21    12  2.5e-14 4.6e-14 1.2e-13 2.0e-13 3.9e-13 8.5e-13 7.8e-12 8.2e-12 8.5e-12 8.9e-12 9.5e-12 1.0e-11 1.0e-11 1.1e-11
  203    21    13  3.5e-14 6.6e-14 1.7e-13 2.9e-13 5.6e-13 1.2e-12 1.2e-11 1.5e-11 1.7e-11 1.9e-11 2.3e-11 2.6e-11 2.8e-11 2.9e-11
  204    21    14  6.7e-14 1.2e-13 3.1e-13 4.7e-13 9.1e-13 1.9e-12 1.3e-11 1.2e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.4e-11 1.4e-11
  205    21    15  2.0e-13 4.1e-13 9.8e-13 1.7e-12 2.5e-12 4.3e-12 2.0e-11 2.6e-11 3.0e-11 3.3e-11 3.8e-11 4.1e-11 4.3e-11 4.5e-11
  206    21    16  7.1e-14 1.8e-13 4.7e-13 8.6e-13 1.4e-12 2.5e-12 1.8e-11 1.8e-11 1.7e-11 1.7e-11 1.7e-11 1.7e-11 1.7e-11 1.8e-11
  207    21    17  3.8e-13 9.5e-13 2.5e-12 4.3e-12 6.3e-12 1.0e-11 3.9e-11 4.8e-11 5.4e-11 5.8e-11 6.3e-11 6.7e-11 7.0e-11 7.2e-11
  208    21    18  9.7e-14 2.8e-13 8.3e-13 1.4e-12 2.3e-12 3.8e-12 2.5e-11 2.4e-11 2.3e-11 2.3e-11 2.2e-11 2.2e-11 2.3e-11 2.3e-11
  209    21    19  9.7e-13 3.1e-12 8.9e-12 1.5e-11 2.1e-11 3.2e-11 8.3e-11 9.5e-11 1.0e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  210    21    20  3.0e-13 8.4e-13 2.1e-12 3.3e-12 4.6e-12 6.9e-12 2.9e-11 2.9e-11 2.8e-11 2.8e-11 2.9e-11 2.9e-11 3.0e-11 3.0e-11
  211    22     1  5.9e-17 8.5e-17 2.4e-16 4.2e-16 1.2e-15 4.1e-15 4.9e-14 1.0e-13 1.5e-13 1.9e-13 2.5e-13 2.9e-13 3.2e-13 3.5e-13
  212    22     2  1.9e-16 2.8e-16 7.6e-16 1.3e-15 3.9e-15 1.3e-14 1.5e-13 2.8e-13 4.0e-13 5.1e-13 7.0e-13 9.1e-13 1.1e-12 1.3e-12
  213    22     3  3.6e-16 5.3e-16 1.5e-15 2.5e-15 7.2e-15 2.3e-14 2.9e-13 5.6e-13 7.9e-13 9.8e-13 1.3e-12 1.5e-12 1.6e-12 1.8e-12
  214    22     4  6.2e-16 9.0e-16 2.4e-15 4.2e-15 1.2e-14 3.6e-14 4.4e-13 7.7e-13 1.1e-12 1.3e-12 1.8e-12 2.3e-12 2.8e-12 3.3e-12
  215    22     5  9.9e-16 1.5e-15 3.9e-15 6.6e-15 1.8e-14 5.4e-14 7.2e-13 1.2e-12 1.6e-12 1.9e-12 2.4e-12 2.8e-12 3.0e-12 3.2e-12
  216    22     6  1.6e-15 2.3e-15 6.0e-15 1.0e-14 2.6e-14 7.7e-14 1.0e-12 1.6e-12 2.0e-12 2.5e-12 3.3e-12 4.2e-12 5.0e-12 5.8e-12
  217    22     7  2.4e-15 3.6e-15 9.2e-15 1.6e-14 3.9e-14 1.1e-13 1.5e-12 2.2e-12 2.7e-12 3.1e-12 3.8e-12 4.2e-12 4.6e-12 4.8e-12
  218    22     8  3.6e-15 5.5e-15 1.4e-14 2.4e-14 5.7e-14 1.5e-13 2.2e-12 2.9e-12 3.6e-12 4.2e-12 5.6e-12 6.9e-12 8.1e-12 9.1e-12
  219    22     9  5.3e-15 8.4e-15 2.1e-14 3.6e-14 8.3e-14 2.2e-13 2.8e-12 3.6e-12 4.2e-12 4.7e-12 5.4e-12 5.9e-12 6.3e-12 6.7e-12
  220    22    10  7.7e-15 1.3e-14 3.2e-14 5.4e-14 1.2e-13 3.0e-13 4.0e-12 5.0e-12 6.1e-12 7.1e-12 9.2e-12 1.1e-11 1.2e-11 1.4e-11
  221    22    11  1.1e-14 1.8e-14 4.7e-14 8.1e-14 1.7e-13 4.2e-13 5.0e-12 5.7e-12 6.2e-12 6.7e-12 7.3e-12 7.9e-12 8.3e-12 8.7e-12
  222    22    12  1.6e-14 2.7e-14 6.9e-14 1.2e-13 2.5e-13 5.8e-13 6.7e-12 8.4e-12 1.0e-11 1.2e-11 1.5e-11 1.7e-11 1.9e-11 2.0e-11
  223    22    13  2.2e-14 4.0e-14 1.0e-13 1.8e-13 3.5e-13 8.0e-13 8.2e-12 8.7e-12 9.0e-12 9.4e-12 9.9e-12 1.0e-11 1.1e-11 1.1e-11
  224    22    14  3.0e-14 5.7e-14 1.5e-13 2.6e-13 5.1e-13 1.1e-12 1.1e-11 1.4e-11 1.7e-11 2.0e-11 2.3e-11 2.6e-11 2.8e-11 3.0e-11
  225    22    15  5.7e-14 1.0e-13 2.8e-13 4.3e-13 8.3e-13 1.8e-12 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.4e-11 1.4e-11 1.4e-11
  226    22    16  1.7e-13 3.5e-13 8.6e-13 1.5e-12 2.3e-12 4.0e-12 1.9e-11 2.6e-11 3.0e-11 3.3e-11 3.8e-11 4.1e-11 4.4e-11 4.6e-11
  227    22    17  6.0e-14 1.5e-13 4.1e-13 7.7e-13 1.3e-12 2.4e-12 1.9e-11 1.8e-11 1.8e-11 1.7e-11 1.7e-11 1.8e-11 1.8e-11 1.8e-11
  228    22    18  3.2e-13 8.2e-13 2.2e-12 3.9e-12 5.7e-12 9.4e-12 3.5e-11 4.7e-11 5.3e-11 5.7e-11 6.3e-11 6.7e-11 7.0e-11 7.2e-11
  229    22    19  8.2e-14 2.4e-13 7.3e-13 1.3e-12 2.1e-12 3.5e-12 2.6e-11 2.4e-11 2.4e-11 2.3e-11 2.3e-11 2.3e-11 2.3e-11 2.3e-11
  230    22    20  8.2e-13 2.6e-12 7.8e-12 1.4e-11 1.9e-11 3.0e-11 7.5e-11 9.2e-11 1.0e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10
  231    22    21  2.5e-13 7.2e-13 1.8e-12 2.9e-12 4.2e-12 6.4e-12 2.9e-11 2.9e-11 2.9e-11 2.9e-11 2.9e-11 3.0e-11 3.0e-11 3.1e-11
  232    23     1  3.2e-17 4.8e-17 1.4e-16 2.5e-16 7.9e-16 2.8e-15 3.8e-14 7.5e-14 1.1e-13 1.4e-13 1.9e-13 2.5e-13 3.0e-13 3.5e-13
  233    23     2  1.1e-16 1.5e-16 4.5e-16 8.1e-16 2.5e-15 8.8e-15 1.2e-13 2.6e-13 3.8e-13 4.9e-13 6.6e-13 7.7e-13 8.6e-13 9.3e-13
  234    23     3  2.0e-16 3.0e-16 8.5e-16 1.5e-15 4.6e-15 1.6e-14 2.2e-13 4.1e-13 5.9e-13 7.5e-13 1.0e-12 1.3e-12 1.6e-12 1.9e-12
  235    23     4  3.5e-16 5.1e-16 1.4e-15 2.5e-15 7.4e-15 2.5e-14 3.7e-13 7.0e-13 9.9e-13 1.2e-12 1.6e-12 1.9e-12 2.1e-12 2.2e-12
  236    23     5  5.6e-16 8.3e-16 2.3e-15 4.0e-15 1.1e-14 3.6e-14 5.4e-13 9.2e-13 1.2e-12 1.5e-12 2.1e-12 2.7e-12 3.2e-12 3.7e-12
  237    23     6  8.9e-16 1.3e-15 3.6e-15 6.3e-15 1.7e-14 5.2e-14 8.5e-13 1.4e-12 1.8e-12 2.2e-12 2.7e-12 3.1e-12 3.4e-12 3.7e-12
  238    23     7  1.4e-15 2.1e-15 5.5e-15 9.6e-15 2.5e-14 7.4e-14 1.2e-12 1.8e-12 2.2e-12 2.7e-12 3.6e-12 4.5e-12 5.4e-12 6.2e-12
  239    23     8  2.1e-15 3.2e-15 8.4e-15 1.5e-14 3.6e-14 1.0e-13 1.7e-12 2.4e-12 3.0e-12 3.4e-12 4.0e-12 4.5e-12 4.9e-12 5.2e-12
  240    23     9  3.1e-15 4.9e-15 1.3e-14 2.2e-14 5.3e-14 1.5e-13 2.4e-12 3.2e-12 3.8e-12 4.5e-12 5.9e-12 7.2e-12 8.4e-12 9.5e-12
  241    23    10  4.6e-15 7.4e-15 1.9e-14 3.3e-14 7.7e-14 2.0e-13 3.1e-12 3.9e-12 4.5e-12 4.9e-12 5.7e-12 6.2e-12 6.6e-12 7.0e-12
  242    23    11  6.7e-15 1.1e-14 2.8e-14 4.9e-14 1.1e-13 2.8e-13 4.2e-12 5.3e-12 6.3e-12 7.4e-12 9.5e-12 1.1e-11 1.3e-11 1.4e-11
  243    23    12  9.5e-15 1.6e-14 4.2e-14 7.3e-14 1.6e-13 3.9e-13 5.2e-12 6.1e-12 6.6e-12 7.0e-12 7.7e-12 8.2e-12 8.7e-12 9.0e-12
  244    23    13  1.3e-14 2.4e-14 6.2e-14 1.1e-13 2.3e-13 5.4e-13 6.7e-12 8.6e-12 1.0e-11 1.2e-11 1.5e-11 1.7e-11 1.9e-11 2.1e-11
  245    23    14  1.8e-14 3.4e-14 9.1e-14 1.6e-13 3.2e-13 7.4e-13 8.3e-12 9.1e-12 9.4e-12 9.8e-12 1.0e-11 1.1e-11 1.1e-11 1.1e-11
  246    23    15  2.5e-14 5.0e-14 1.3e-13 2.4e-13 4.6e-13 1.0e-12 1.1e-11 1.4e-11 1.7e-11 2.0e-11 2.4e-11 2.6e-11 2.8e-11 3.0e-11
  247    23    16  4.9e-14 9.1e-14 2.5e-13 3.8e-13 7.6e-13 1.6e-12 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11
  248    23    17  1.5e-13 3.0e-13 7.6e-13 1.4e-12 2.1e-12 3.7e-12 1.8e-11 2.5e-11 3.0e-11 3.3e-11 3.8e-11 4.1e-11 4.4e-11 4.6e-11
  249    23    18  5.1e-14 1.3e-13 3.6e-13 6.9e-13 1.2e-12 2.2e-12 1.8e-11 1.8e-11 1.8e-11 1.8e-11 1.8e-11 1.8e-11 1.8e-11 1.8e-11
  250    23    19  2.7e-13 7.0e-13 2.0e-12 3.5e-12 5.2e-12 8.7e-12 3.3e-11 4.5e-11 5.2e-11 5.6e-11 6.2e-11 6.6e-11 7.0e-11 7.2e-11
  251    23    20  6.9e-14 2.1e-13 6.4e-13 1.2e-12 1.9e-12 3.3e-12 2.4e-11 2.5e-11 2.4e-11 2.4e-11 2.3e-11 2.4e-11 2.4e-11 2.4e-11
